Unnamed: 0,side_effect,fake_triple_component,AUROC,AUPRC,AP50
754,C0016034,tail,0.9030775004691312,0.8804725233476555,0.8664298703950232
755,C0016034,both,0.6233814974666917,0.6151471584669244,0.4750973609829172
756,C0016053,head,0.8743722765437346,0.8457156658820251,0.9406272377428898
757,C0016053,tail,0.9058207235094058,0.8858115069285877,0.9443730360905538
758,C0016053,both,0.6882315137102774,0.6710290571880508,0.6203586259616762
759,C0016059,head,0.8354178145087237,0.789063868081389,0.6961744373191564
760,C0016059,tail,0.8910835629017447,0.8584071006370404,0.8548700890272508
761,C0016059,both,0.5929476584022039,0.5728924161446706,0.4311899990435778
762,C0016167,head,0.8633467307126753,0.8302898812690348,0.8533025917325584
763,C0016167,tail,0.8836878737378688,0.859959899393045,0.8868190722224135
764,C0016167,both,0.65652877168905,0.6395896651117653,0.5863134693892321
765,C0016169,head,0.8296055226824457,0.7967007200747485,0.8189484573334976
766,C0016169,tail,0.8876594345825115,0.8612172944636527,0.921460476145301
767,C0016169,both,0.6323865877712032,0.6320441050020307,0.6868365882983101
768,C0016199,head,0.8635419484705784,0.8410827202294191,0.9203771286579272
769,C0016199,tail,0.8995180866526968,0.8766799931346528,0.8756317510457032
770,C0016199,both,0.6306737157765866,0.6253443506334818,0.660895418283138
771,C0016204,head,0.8257575757575758,0.7903171220518892,0.8395944164331517
772,C0016204,tail,0.885046009335782,0.851489157439864,0.8577572472972368
773,C0016204,both,0.644037438781757,0.6259794401869727,0.6507423713837526
774,C0016242,head,0.8501636218402948,0.8233525359201501,0.8042546138152605
775,C0016242,tail,0.8900512767656987,0.8680533591641206,0.9035733629011018
776,C0016242,both,0.6756422479321806,0.6420627930685892,0.4704819646932527
777,C0016382,head,0.7931966811430116,0.7451874055778497,0.6939578226408076
778,C0016382,tail,0.8447290232989964,0.7971366985043238,0.7015944046532175
779,C0016382,both,0.6040075188194141,0.5730753702350851,0.3806195611020506
780,C0016412,head,0.889545821015856,0.8950073322311426,0.8038129817081645
781,C0016412,tail,0.845740392367643,0.8314494143240196,0.7200167305303289
782,C0016412,both,0.624025799516259,0.6475351697205843,0.4359675188446654
783,C0016436,head,0.835110514794153,0.8131658601334639,0.7636798724000594
784,C0016436,tail,0.8834828048866605,0.8711893451329648,0.854835335885863
785,C0016436,both,0.6445872466633712,0.6212821005479123,0.4487773980345286
786,C0016479,head,0.8568047337278106,0.8583667359240814,0.7630360987854875
787,C0016479,tail,0.9152662721893492,0.9197885267424084,0.8942117303822519
788,C0016479,both,0.6369230769230769,0.6555598452156801,0.4633371631637197
789,C0016658,head,0.8898978562278225,0.8722208919011925,0.9040335748341
790,C0016658,tail,0.8886734913670942,0.8606104707720967,0.8947816090228352
791,C0016658,both,0.702116564069426,0.6813297871474254,0.6555214921071152
792,C0016663,head,0.8471490345056983,0.8145115875407414,0.7586224548135473
793,C0016663,tail,0.8729188914759896,0.8477755681419925,0.8504183871752174
794,C0016663,both,0.6156579891808617,0.5805242923991092,0.3386840076552486
795,C0016665,head,0.8619444444444444,0.8120314938838837,0.6706455964260383
796,C0016665,tail,0.9233333333333332,0.917708843436982,0.8425048986729735
797,C0016665,both,0.6836111111111112,0.6764665842353703,0.4948945231177195
798,C0016807,head,0.8556503642039541,0.8292010273545933,0.7980086381756499
799,C0016807,tail,0.920582726326743,0.9045474929738404,0.923793503078385
800,C0016807,both,0.6849947970863685,0.6781716171674734,0.6291053447963271
801,C0016977,head,0.8225378031262484,0.7984208919871697,0.8987590283926551
802,C0016977,tail,0.8865406845787045,0.867974405847662,0.946595258312776
803,C0016977,both,0.616695637021989,0.6000032599811316,0.5620761373628153
804,C0017086,head,0.821082936851211,0.7926716539837722,0.7598135763368831
805,C0017086,tail,0.8858807309688581,0.8690920723692899,0.9418730360905536
806,C0017086,both,0.5811121323529411,0.5635531447082014,0.4200914849860579
807,C0017152,head,0.8141383280740365,0.7790010210323951,0.7877499365448039
808,C0017152,tail,0.8767692494750904,0.8475773982064312,0.8868750066993742
809,C0017152,both,0.6169461152606106,0.6009991227659113,0.5017129256707774
810,C0017160,head,0.8429207969893012,0.810165960685018,0.8300304690019441
811,C0017160,tail,0.8741665278716073,0.8325513625942169,0.7201080681629715
812,C0017160,both,0.6312539650161595,0.613106304705348,0.6410887782402347
813,C0017168,head,0.8258825515171275,0.794579988312021,0.9068012647849936
814,C0017168,tail,0.8810003561109084,0.8492356046061396,0.8790505383837082
815,C0017168,both,0.6272908674831673,0.6102351986849351,0.6612204122512935
816,C0017181,head,0.801371205548237,0.7621379639818311,0.8810592085457803
817,C0017181,tail,0.8645131024065997,0.8367311331710776,0.9061456008846204
818,C0017181,both,0.613259935259036,0.5943880289166257,0.594392792238035
819,C0017565,head,0.8286838013354066,0.7741268572669565,0.5915228376299426
820,C0017565,tail,0.8811080075143003,0.8558781116446823,0.8861284592445158
821,C0017565,both,0.612795418246804,0.5898922138953325,0.4356838099478402
822,C0017574,head,0.8381238372310804,0.7929157962738355,0.7207127868238739
823,C0017574,tail,0.8768120465981597,0.8280449695254537,0.7834324540024211
824,C0017574,both,0.6416798811322404,0.6147820099110666,0.4827134595613656
825,C0017601,head,0.8338725734196117,0.7966182372657743,0.811163793770492
826,C0017601,tail,0.893230462916874,0.8674453353256191,0.9524988900538576
827,C0017601,both,0.6677876385533392,0.6275352441188676,0.525887036191268
828,C0017658,head,0.8210477244915798,0.7786386384185717,0.6773026361912096
829,C0017658,tail,0.8755900005827167,0.8659534621836392,0.8846030121683802
830,C0017658,both,0.6328302546471651,0.6125471159305818,0.418666448903668
831,C0017672,head,0.8315928747757828,0.7907796958776417,0.8131137119819186
832,C0017672,tail,0.8792098081351638,0.8302020939871868,0.6639795297886231
833,C0017672,both,0.6347908193771054,0.6153446037147188,0.5636325669297069
834,C0017675,head,0.8532215647600263,0.8283671032034186,0.7944389889758391
835,C0017675,tail,0.8794378698224853,0.8343668137700234,0.7315053371389694
836,C0017675,both,0.6723372781065089,0.6489041564272965,0.4972979114106348
837,C0017979,head,0.8201961950059453,0.79629550600423,0.8295723315580262
838,C0017979,tail,0.8750653983353152,0.8385645997446586,0.8113495418658617
839,C0017979,both,0.6079013079667063,0.579402360207951,0.3664995290013503
840,C0018021,head,0.8446632812426937,0.8152063958561543,0.8527644492392813
841,C0018021,tail,0.8998681368010549,0.8690103422579293,0.8392193722342627
842,C0018021,both,0.6457555948339552,0.6114072082550339,0.4650365311458825
843,C0018099,head,0.8440923494794026,0.8137580230690884,0.7681504258140021
844,C0018099,tail,0.8849479402444546,0.8547754464023063,0.8293017199373426
845,C0018099,both,0.6514893617021277,0.6220858781373798,0.5824740221633463
846,C0018188,head,0.8460954741334299,0.8196692566018974,0.8609115522594408
847,C0018188,tail,0.8810785221489685,0.8538941862217286,0.8844724812450966
848,C0018188,both,0.6622343202845984,0.6390840148809256,0.577244461397841
849,C0018418,head,0.8033340706629933,0.7762077012739774,0.8081071854862614
850,C0018418,tail,0.8862635484325041,0.8580308987289668,0.8389829001375253
851,C0018418,both,0.6028474330873335,0.5881037477444343,0.4230267400370162
852,C0018500,head,0.8695320835238531,0.8477998914934048,0.7860124106388655
853,C0018500,tail,0.936595031245237,0.927661902302952,0.912972419008889
854,C0018500,both,0.6555403139765279,0.6531020888892469,0.5238935820993863
855,C0018520,head,0.8792914536157779,0.8694771675724949,0.8638991655702314
856,C0018520,tail,0.9023009495982468,0.8739288212597396,0.879893390520678
857,C0018520,both,0.6548119065010958,0.654698972276621,0.5830852926445784
858,C0018524,head,0.7996183741795875,0.7669168289607206,0.8495408207452209
859,C0018524,tail,0.8553955843174883,0.8226049622117508,0.914412821110229
860,C0018524,both,0.6103869591401363,0.5866877611868995,0.470364888279526
861,C0018621,head,0.8903853177501827,0.8648661994119976,0.8375318080905976
862,C0018621,tail,0.925036523009496,0.8865656283668099,0.7945214117703188
863,C0018621,both,0.6442658875091308,0.6546558814268603,0.5754088173462504
864,C0018674,head,0.8330165751336923,0.797570591494134,0.8502095926762085
865,C0018674,tail,0.8748726203681159,0.836712427342205,0.8239142600080461
866,C0018674,both,0.6425964252540829,0.6123267018062553,0.518019576218534
867,C0018681,head,0.7988466147737173,0.7698058687615401,0.9103604295490736
868,C0018681,tail,0.8482659979548262,0.8094381482013924,0.8479281582687935
869,C0018681,both,0.6030933443686756,0.5851360550899158,0.5621508480643055
870,C0018784,head,0.7815584961142616,0.774787823012937,0.7338345861212051
871,C0018784,tail,0.8373240915773997,0.7837533819074758,0.6593981388681998
872,C0018784,both,0.5706259189245957,0.5640365085762535,0.348272342027312
873,C0018790,head,0.7862065263856062,0.7398123898566431,0.6187375726074268
874,C0018790,tail,0.8457160730248735,0.7911869021495054,0.641588071680776
875,C0018790,both,0.5987977004487537,0.5705492148321243,0.3786916816455577
876,C0018799,head,0.7915561233096452,0.7397278688475628,0.6554649627698155
877,C0018799,tail,0.8664577461116854,0.8384302961693564,0.931693105822851
878,C0018799,both,0.5994230786925571,0.5781122304189389,0.4584491650465594
879,C0018800,head,0.8035266969917153,0.7660266698830049,0.8377175851060465
880,C0018800,tail,0.8710953181973518,0.8393116837891457,0.8750505383837082
881,C0018800,both,0.6049299770073756,0.5883921752218465,0.6366287595368024
882,C0018801,head,0.7932610781002087,0.7695534865480079,0.9101780648884272
883,C0018801,tail,0.8580651797364077,0.82555076819504,0.7978181867744739
884,C0018801,both,0.5945696055209787,0.5797467704639965,0.5018428728509864
885,C0018802,head,0.8052755023454455,0.7573272769406297,0.5780460469481784
886,C0018802,tail,0.8510829818082102,0.8105367936500529,0.8018680167885982
887,C0018802,both,0.5979834345609,0.5669989539128988,0.3209661700552758
888,C0018808,head,0.7976080665691526,0.7568066721204911,0.7693345334550535
889,C0018808,tail,0.8889240437012176,0.8583710062938323,0.858859567932652
890,C0018808,both,0.5894602086735575,0.5644002804856202,0.4077793888398905
891,C0018817,head,0.8311164018425546,0.801802949799123,0.7455822631545018
892,C0018817,tail,0.8787329848351535,0.8529685044595117,0.8292840984711434
893,C0018817,both,0.5850111277884167,0.5771978000736305,0.3936196792903578
894,C0018818,head,0.8109342560553633,0.7510320177294123,0.6096904918896638
895,C0018818,tail,0.8509342560553633,0.8133955352218378,0.7309489784964133
896,C0018818,both,0.6130103806228374,0.6246117738631269,0.4683976900898709
897,C0018824,head,0.7955613711885126,0.7551533546691291,0.761863292158575
898,C0018824,tail,0.8820483462750297,0.8417897387170854,0.7808168049344789
899,C0018824,both,0.5802069523596356,0.5387410607640346,0.1563118687059366
900,C0018916,head,0.8615702479338844,0.8301668258596899,0.8181207770595459
901,C0018916,tail,0.8935739585090233,0.8695518284221551,0.8530730814475984
902,C0018916,both,0.6911789509192107,0.6529623203400324,0.4931886110690276
903,C0018924,head,0.8451867142052917,0.830436103780963,0.7673503896092353
904,C0018924,tail,0.8534434227810096,0.8295494396465525,0.7234486589218417
905,C0018924,both,0.6920623006192531,0.6807894978475668,0.515223224869717
906,C0018926,head,0.783620242214533,0.7448233210757057,0.7866324362463872
907,C0018926,tail,0.8505666089965398,0.8060712262497592,0.749690143541011
908,C0018926,both,0.5940549307958477,0.5835087885115804,0.578063584630882
909,C0018932,head,0.827114477690529,0.7975199679626234,0.8884359357240683
910,C0018932,tail,0.874290309287791,0.8385839771603507,0.8357081428243582
911,C0018932,both,0.6220453400792106,0.5940553497411599,0.4672515439688348
912,C0018939,head,0.8327114253383086,0.8033872666196579,0.8523123953151142
913,C0018939,tail,0.8754781209961751,0.8517466424933311,0.9227515601857608
914,C0018939,both,0.6508337307933301,0.6210244325779553,0.45041250447035
915,C0018944,head,0.8124124959839029,0.7826877977549453,0.9160961057331044
916,C0018944,tail,0.8840455994127703,0.8512687302024968,0.7836663116981494
917,C0018944,both,0.6423386936016829,0.6092726121311165,0.5261242568933006
918,C0018946,head,0.8043382470757892,0.7852099143261242,0.87876095441348
919,C0018946,tail,0.8777739945521552,0.8505276332138323,0.8325575288981643
920,C0018946,both,0.6357955455856433,0.6114604915906368,0.5135192881080175
921,C0018965,head,0.7928159567858662,0.7626941778160095,0.8378353504399043
922,C0018965,tail,0.8574396898994509,0.8197086236814575,0.9249857641222244
923,C0018965,both,0.6042274542258628,0.5929922333403772,0.6769638244613513
924,C0018989,head,0.7985013309042139,0.7660347416807775,0.8345149857409008
925,C0018989,tail,0.8679280693763861,0.8282442291104886,0.8488515526456126
926,C0018989,both,0.6204096392711725,0.5992600569790738,0.6131136937210206
927,C0018991,head,0.8412965612696275,0.8244554080974164,0.9202499949452672
928,C0018991,tail,0.887626368898989,0.852985955379271,0.8437455291093289
929,C0018991,both,0.6313161069494712,0.5962713899496157,0.4132599683221948
930,C0019079,head,0.8052791364479677,0.7553612559680329,0.6942095843855799
931,C0019079,tail,0.8662506324843986,0.8245908692961927,0.812093475860257
932,C0019079,both,0.6127863046044865,0.58555356992513,0.417213147696646
933,C0019080,head,0.7712257613405087,0.7375668516780429,0.87769989727495
934,C0019080,tail,0.8442525190725318,0.8004703201198311,0.8476061749949438
935,C0019080,both,0.57020614566295,0.5545699565167258,0.52258918105113
936,C0019112,head,0.8221526275828133,0.7687413452883093,0.666302154591722
937,C0019112,tail,0.8746653905144235,0.8404801778171718,0.8855956400735339
938,C0019112,both,0.6296255586689011,0.5998267050836904,0.5310421917019663
939,C0019151,head,0.8444999999999999,0.8306849469428437,0.8536007743638724
940,C0019151,tail,0.8272666666666666,0.7932301049805701,0.7549452903502443
941,C0019151,both,0.6181777777777777,0.6045844610729747,0.5564347466632452
942,C0019158,head,0.790248465116985,0.7724630149828775,0.9199185324425878
943,C0019158,tail,0.8668142734634096,0.8238131955722842,0.7670922764406681
944,C0019158,both,0.6031881550288762,0.5855475653762959,0.5741756325631276
945,C0019159,head,0.8855359001040582,0.8692512949041526,0.8007154432220639
946,C0019159,tail,0.8699271592091572,0.8341063828286123,0.7159907098534448
947,C0019159,both,0.5998959417273674,0.5969840224855087,0.3744258608594186
948,C0019163,head,0.8115972222222222,0.8000446758893176,0.8045626964311724
949,C0019163,tail,0.9088888888888887,0.8941725250529735,0.8565227304565469
950,C0019163,both,0.5956944444444444,0.6195801009142954,0.5488661879915266
951,C0019189,head,0.8976937618147449,0.878060790599363,0.8384907687697634
952,C0019189,tail,0.9340642722117204,0.9385369730636592,1.0
953,C0019189,both,0.7147826086956521,0.6948290565500634,0.5755147827662614
954,C0019193,head,0.8329067791404763,0.8014233122240679,0.8128746837962255
955,C0019193,tail,0.9082328371654962,0.88854633733342,0.8604952974335699
956,C0019193,both,0.6716283450379803,0.6444711160450765,0.5622760359669704
957,C0019196,head,0.8529808522821014,0.8104674518353947,0.7595583836043416
958,C0019196,tail,0.8878989916635126,0.8530205361922227,0.8290016310705453
959,C0019196,both,0.6889490591123921,0.6272868819546586,0.3357467034713216
960,C0019209,head,0.8296281798811984,0.8038002686774199,0.8673542295513548
961,C0019209,tail,0.8543529668130164,0.8207993256674712,0.8920622407257909
962,C0019209,both,0.611198992768595,0.6075309173626504,0.6807944915682442
963,C0019212,head,0.8426823384939257,0.8310967487680855,0.8054090675092911
964,C0019212,tail,0.9186000614008156,0.9012505873636472,0.9104588051297482
965,C0019212,both,0.6247533002938468,0.626425383467774,0.5283409763062307
966,C0019270,head,0.841534141204481,0.80912867597797,0.8171135939100335
967,C0019270,tail,0.8927841030493575,0.8600234240887065,0.8818608794093812
968,C0019270,both,0.6472635145447331,0.6388776292119215,0.7176105632767126
969,C0019284,head,0.8219307733910222,0.7907344809803853,0.7149621990702448
970,C0019284,tail,0.8896700919415901,0.8718341985757688,0.79729931521468
971,C0019284,both,0.5973499188750675,0.5931264276487261,0.4024144131142188
972,C0019291,head,0.821207986210859,0.7834571024918918,0.8377937347118168
973,C0019291,tail,0.8844807673141075,0.8553905762243934,0.9120273538993504
974,C0019291,both,0.637056704324936,0.6183781941847907,0.5965393330479215
975,C0019294,head,0.8558991463621459,0.8540276050832063,0.9061705191549274
976,C0019294,tail,0.9131663745830744,0.886518626964298,0.845553105062014
977,C0019294,both,0.6427158120866074,0.6136262779890213,0.4287584184142644
978,C0019322,head,0.8463988312636961,0.7779939283312021,0.6041018332268407
979,C0019322,tail,0.8835938641344047,0.8541037280882673,0.8408590910841857
980,C0019322,both,0.6236961285609934,0.5748714675722586,0.3274556137465111
981,C0019348,head,0.8095945974643761,0.7788046252771655,0.7668470524760452
982,C0019348,tail,0.8749761090700587,0.8416846391018276,0.8780766652020866
983,C0019348,both,0.5780649408566756,0.5707086120927825,0.5446298361773562
984,C0019360,head,0.8462698635396975,0.8018372382234202,0.8108056163854249
985,C0019360,tail,0.8852991345699432,0.8517677050508974,0.8596932708408691
986,C0019360,both,0.6399585745510397,0.6004471814005802,0.5053533468297795
987,C0019521,head,0.8254369385631464,0.7933689172109853,0.7625789156853311
988,C0019521,tail,0.8779757480515619,0.8598862511113812,0.8419283754799299
989,C0019521,both,0.6033256174478117,0.5764625446343259,0.3929817954863671
990,C0019557,head,0.8243756838827057,0.7950970219611744,0.7785308284236625
991,C0019557,tail,0.8759007827826663,0.8393946519646998,0.8117345688012505
992,C0019557,both,0.6290879189894398,0.6208928167273084,0.6125373755118351
993,C0019572,head,0.8294859956909818,0.7940671280610574,0.65983356362427
994,C0019572,tail,0.8975069252077563,0.8896302395603057,0.7683326822910931
995,C0019572,both,0.6651277316097262,0.6432009930376135,0.4382081674995474
996,C0019655,head,0.8932761963064993,0.8796880887660917,0.8639881948554016
997,C0019655,tail,0.9078665442301804,0.909790898779058,0.9098648194001646
998,C0019655,both,0.703601673298643,0.6985709910726734,0.6173570619338071
999,C0019693,head,0.8269444444444444,0.8140924103714366,0.6662259048204695
1000,C0019693,tail,0.8913888888888888,0.88691153660326,0.7864077199476093
1001,C0019693,both,0.5941666666666666,0.6265585756367191,0.4356369189453125
1002,C0019825,head,0.8994674012855831,0.9004715819235172,0.9779148555444378
1003,C0019825,tail,0.9074747474747474,0.8806945905915398,0.8583855067390727
1004,C0019825,both,0.6983654729109274,0.6775498318493092,0.6192286624843379
1005,C0019917,head,0.8955223880597015,0.8620578222544473,0.7652272643905426
1006,C0019917,tail,0.8854978837157497,0.8743508789894692,0.7403368528610667
1007,C0019917,both,0.7306749832924927,0.699746133372568,0.5564201615252437
1008,C0020040,head,0.8483801577472133,0.8048377244709825,0.7558747050846618
1009,C0020040,tail,0.8836968322435483,0.8618808973068837,1.0
1010,C0020040,both,0.6586766586721632,0.6413348369358048,0.5690657628071246
1011,C0020162,head,0.8420494431958789,0.7934313227242834,0.6942401574789306
1012,C0020162,tail,0.879902022676195,0.8448233784613434,0.804118057017884
1013,C0020162,both,0.6384687255372339,0.6065259095483692,0.4296006316107692
1014,C0020255,head,0.8047607948254764,0.7790268828211202,0.8023346510418213
1015,C0020255,tail,0.8804556844006759,0.8415081207655409,0.787626914387877
1016,C0020255,both,0.597095157624847,0.5743852142025401,0.4412807314581742
1017,C0020258,head,0.9075443786982248,0.8959014442372365,0.77447559988661
1018,C0020258,tail,0.8916420118343196,0.857065419336676,0.7441969570995358
1019,C0020258,both,0.7751479289940829,0.7706987303747799,0.5691735198531271
1020,C0020295,head,0.8309950370404636,0.8057834768117615,0.9015779956683454
1021,C0020295,tail,0.868061934562949,0.8377858307213257,0.8698965976687916
1022,C0020295,both,0.6218370219599394,0.601837238775916,0.5176170469900002
1023,C0020433,head,0.823391739110851,0.7929880732737362,0.8907611616931961
1024,C0020433,tail,0.8673933606594297,0.8297609196021964,0.9078495214867556
1025,C0020433,both,0.598764019638755,0.5873658557353809,0.5706541183892854
1026,C0020437,head,0.8286209958336179,0.8001231452543843,0.8880001166033188
1027,C0020437,tail,0.8909664640393415,0.8551879039934911,0.7883266278779635
1028,C0020437,both,0.6327928420189878,0.6113321215364202,0.5537020897944562
1029,C0020440,head,0.7956344517958411,0.7579474307452081,0.6361196626252767
1030,C0020440,tail,0.8457585066162571,0.7992768485340962,0.7155429528869054
1031,C0020440,both,0.537718572778828,0.5466440241906403,0.3886968267797817
1032,C0020443,head,0.7992293933206353,0.7658580981652998,0.9081270303079104
1033,C0020443,tail,0.8754908033638946,0.8460365540422184,0.9770158656454478
1034,C0020443,both,0.6225870936370094,0.606316426761791,0.5645584314605218
1035,C0020453,head,0.856347754386869,0.8155985226328969,0.7706499836738459
1036,C0020453,tail,0.8827076193666418,0.8576244589074901,0.8888536354764285
1037,C0020453,both,0.6615991136076683,0.6447946891724281,0.5882797190214106
1038,C0020456,head,0.7914110586001695,0.7551237192428241,0.8697631553963252
1039,C0020456,tail,0.8526561973685555,0.8160684301552326,0.8796520950415296
1040,C0020456,both,0.6107779558386384,0.583267771856832,0.6506564992894198
1041,C0020458,head,0.7995522427721088,0.7540753866791986,0.7242251648206646
1042,C0020458,tail,0.8538771302791951,0.8158561836812666,0.857466154852892
1043,C0020458,both,0.6177842881944444,0.5891842086303809,0.4606829827816372
1044,C0020461,head,0.8025736854767906,0.7749211117780321,0.8896615141914888
1045,C0020461,tail,0.8553687517398705,0.815719342308816,0.7682856803884899
1046,C0020461,both,0.5918494081606689,0.5717392480254764,0.5280724284991949
1047,C0020473,head,0.8356840436489289,0.8029808200763155,0.8310115757535321
1048,C0020473,tail,0.8766494130937293,0.8488994385091921,0.8662842764368311
1049,C0020473,both,0.6217462656812907,0.61198129080613,0.5825507258085967
1050,C0020488,head,0.8280663290360664,0.7937019019234338,0.7156608599095954
1051,C0020488,tail,0.8655810239036512,0.8251785105216388,0.7783158387759673
1052,C0020488,both,0.6270554213520766,0.6014109238763861,0.4418772380329024
1053,C0020490,head,0.876694214876033,0.8336085004990551,0.71894978392408
1054,C0020490,tail,0.9262809917355372,0.9110548595150756,0.8217641821330873
1055,C0020490,both,0.7355371900826446,0.6720368519660466,0.5099067321402351
1056,C0020502,head,0.8190575987020011,0.8075011720677259,0.8404635171549176
1057,C0020502,tail,0.8597214710654408,0.8591432228162251,0.911355085837294
1058,C0020502,both,0.6357828555976204,0.6440211648828698,0.5621421255395476
1059,C0020505,head,0.8702587765362167,0.8486262161136348,0.8996239721997594
1060,C0020505,tail,0.9155188443725144,0.9030916195209512,0.958806943686226
1061,C0020505,both,0.6805947728172725,0.6686656202913906,0.7424658221976296
1062,C0020514,head,0.8487413677879261,0.7962852993612255,0.6877350153068289
1063,C0020514,tail,0.861439073290265,0.8414374007251284,0.7546875250695335
1064,C0020514,both,0.6758743595455557,0.6508232600525525,0.462099469032671
1065,C0020517,head,0.7757982467010462,0.7389688868247738,0.7372384785622949
1066,C0020517,tail,0.8353259712570817,0.7799056511568855,0.6432477400434939
1067,C0020517,both,0.5898450532376295,0.562802042765741,0.438816288317662
1068,C0020538,head,0.7807342370982393,0.7417879649422767,0.9077135593717304
1069,C0020538,tail,0.8605445274084866,0.8335308117860636,0.9575503401360546
1070,C0020538,both,0.6004553171004973,0.5737196807173535,0.471531974795377
1071,C0020540,head,0.8639165224913494,0.8331259339451217,0.7772379818659868
1072,C0020540,tail,0.9163062283737023,0.8857497478065872,0.8467795601694138
1073,C0020540,both,0.6866890138408304,0.6685985054879247,0.6155067033534231
1074,C0020541,head,0.8454938271604938,0.8344998956574449,0.8260060389830198
1075,C0020541,tail,0.8534259259259259,0.8151209473353029,0.7788903433285911
1076,C0020541,both,0.6428395061728395,0.6115199096124058,0.4568202826867926
1077,C0020542,head,0.8160929304083756,0.7897648237556512,0.8884244242212257
1078,C0020542,tail,0.8568322750536219,0.8135309697362461,0.8218095888134745
1079,C0020542,both,0.6054718193208605,0.5938009539518019,0.651943050057803
1080,C0020550,head,0.8281523806359988,0.7959968336407697,0.8278722036997395
1081,C0020550,tail,0.9052811666901976,0.8811970315651027,0.8768809869782506
1082,C0020550,both,0.6707721183632454,0.6517229891790884,0.565282985393408
1083,C0020557,head,0.8333267587113742,0.8024734141161927,0.8636348571953625
1084,C0020557,tail,0.9098224852071006,0.8938133727615102,0.9536185683360862
1085,C0020557,both,0.6295200525969757,0.6320680398002684,0.7043425377793919
1086,C0020565,head,0.8555249464340373,0.8074055969646051,0.6597738321819259
1087,C0020565,tail,0.900724415875931,0.8397484435832245,0.7005219159675531
1088,C0020565,both,0.6456484032241607,0.6206812550747215,0.4121974807311402
1089,C0020598,head,0.8031006204420825,0.7596041071818047,0.684510270025199
1090,C0020598,tail,0.8517652213239867,0.8028626439947002,0.7810311187808442
1091,C0020598,both,0.6004976609757476,0.5773855268168606,0.4174473869779559
1092,C0020615,head,0.8020141610619185,0.7542670234584641,0.7403476932820813
1093,C0020615,tail,0.8528488250189514,0.8099642595915184,0.90776513874598
1094,C0020615,both,0.6359852260447412,0.5891839355289255,0.1943701027688375
1095,C0020619,head,0.825670857571777,0.7338407504785859,0.5777769594893729
1096,C0020619,tail,0.903546631638206,0.8996643460957794,0.8420192114115461
1097,C0020619,both,0.5828485644586227,0.6073739186180154,0.4033936358825923
1098,C0020621,head,0.7930900429176061,0.7458318299320659,0.7637838460961706
1099,C0020621,tail,0.8582254212649816,0.8210894096831208,0.8791549289822165
1100,C0020621,both,0.6043261243621693,0.5857970788072251,0.4816610845152246
1101,C0020625,head,0.7945064074952289,0.7539366555809521,0.7946653986904163
1102,C0020625,tail,0.8490745503554917,0.8041017718707502,0.7264514531108816
1103,C0020625,both,0.6017434687877685,0.5778364368944082,0.4101123303984517
1104,C0020649,head,0.7838761994102506,0.7505878698675006,0.8706757512202128
1105,C0020649,tail,0.845384455082047,0.808252629743645,0.8433871526009991
1106,C0020649,both,0.6001115596556865,0.5725809162070019,0.5072986862243796
1107,C0020651,head,0.81208182861622,0.7733869374584831,0.7864323826730626
1108,C0020651,tail,0.8650198762632625,0.8242510863238519,0.7844186542258065
1109,C0020651,both,0.6274197950785253,0.6014071105451,0.6043610862642705
1110,C0020672,head,0.8015729589845162,0.7677245706668832,0.78468177964855
1111,C0020672,tail,0.8556398097413581,0.8137949130857868,0.764557509525058
1112,C0020672,both,0.6041073313189435,0.5892656228721012,0.5488491758254552
1113,C0020676,head,0.849451402742355,0.8211038351112145,0.8628646629368568
1114,C0020676,tail,0.8816649200777757,0.8480844606494357,0.9396558254405952
1115,C0020676,both,0.6390621448953309,0.6129330293258106,0.5351356154645713
1116,C0021092,head,0.874089490114464,0.8395640535730934,0.8163046671724115
1117,C0021092,tail,0.936061972482368,0.910013341906584,0.8455014113493752
1118,C0021092,both,0.7077118742051104,0.6757691863317621,0.4815809978183631
1119,C0021099,head,0.7354863514033064,0.7328897100952657,0.5216282669736256
1120,C0021099,tail,0.9081122645136486,0.9062819547607978,0.7720409302947217
1121,C0021099,both,0.6282199154171472,0.6018843738987305,0.3638834548955897
1122,C0021141,head,0.8199092145081356,0.792880954980738,0.8334306006391716
1123,C0021141,tail,0.859567562826192,0.8100641348901129,0.7709244404214364
1124,C0021141,both,0.6010262707775974,0.5763413363972391,0.4385397347011955
1125,C0021311,head,0.805667874026264,0.762628363142359,0.8411765119986202
1126,C0021311,tail,0.8644028866102824,0.8318819924308155,0.8921009618201956
1127,C0021311,both,0.6053125741167585,0.582749999316032,0.4807881767345192
1128,C0021345,head,0.8419555555555556,0.8234922193199383,0.7518848200881032
1129,C0021345,tail,0.9397333333333332,0.9300643826835618,0.8699668762466131
1130,C0021345,both,0.5927111111111111,0.5947630833091498,0.3420889601331959
1131,C0021390,head,0.872717311906501,0.8455628382075857,0.8436091279039123
1132,C0021390,tail,0.9013878743608472,0.8935190887017409,0.9141198704592768
1133,C0021390,both,0.733199415631848,0.712397148122015,0.5975890548380134
1134,C0021400,head,0.818921028466483,0.781182178088595,0.7986171711777098
1135,C0021400,tail,0.8797819100091826,0.8508404080443217,0.8800566604104073
1136,C0021400,both,0.6454775022956841,0.6270015890345375,0.6441705504708264
1137,C0021845,head,0.8543184183142559,0.8155413725008853,0.792691582103901
