Unnamed: 0,side_effect,fake_triple_component,AUROC,AUPRC,AP50
705,C0015230,head,0.770071344787253,0.7352980206243962,0.799242787214954
706,C0015230,tail,0.8297108104331644,0.7892525112894191,0.7957423428017472
707,C0015230,both,0.6080746858478429,0.5886647741736196,0.4236977124011754
708,C0015256,head,0.8327908638890174,0.8030764119820856,0.7972746605663633
709,C0015256,tail,0.8748463860222849,0.8400838802857599,0.7962198364779074
710,C0015256,both,0.6105069389811858,0.5896275830860592,0.4439334989546388
711,C0015300,head,0.7621173469387754,0.7205179789536925,0.5319391004292087
712,C0015300,tail,0.8794642857142856,0.8810455284738482,0.7650152235524055
713,C0015300,both,0.5835459183673469,0.5802717106685836,0.3377866088509862
714,C0015403,head,0.8671182342364685,0.83440365541287,0.78856731703581
715,C0015403,tail,0.8832382664765329,0.8550660031328933,0.8628950859477854
716,C0015403,both,0.6701438402876805,0.6490419144969415,0.6006416369603786
717,C0015408,head,0.7996975425330813,0.8075123652329883,0.853305645992245
718,C0015408,tail,0.911077504725898,0.8966021814120528,0.8534350459805757
719,C0015408,both,0.6561058601134215,0.6692561798631779,0.6150619749416083
720,C0015423,head,0.8889549871108468,0.8845477225562313,0.9109997419220924
721,C0015423,tail,0.8923920946526538,0.89447694047076,0.9466475511542808
722,C0015423,both,0.6300482517020293,0.6212857769109681,0.4778175709551908
723,C0015468,head,0.8604996428829379,0.8252446316811893,0.7587261742794772
724,C0015468,tail,0.8807469765426253,0.8489554412301659,0.893488883753506
725,C0015468,both,0.6253641390268762,0.6135679894258318,0.4977285818431968
726,C0015469,head,0.8399432335292393,0.8253296996678433,0.8750259743377806
727,C0015469,tail,0.8798545873375805,0.8672638623180595,1.0
728,C0015469,both,0.6409263629866155,0.6334100870610562,0.5761086824251004
729,C0015544,head,0.8330853196703053,0.8132112335728533,0.9089881677635324
730,C0015544,tail,0.8768188906215193,0.8548193560448364,0.9072044948405072
731,C0015544,both,0.5746758743595456,0.5607437785153513,0.4085150350035476
732,C0015645,head,0.878248487006052,0.859758338467596,0.7188080032792101
733,C0015645,tail,0.8964044143823425,0.8514602607524361,0.6944808760007701
734,C0015645,both,0.6867212531149876,0.6716401914270236,0.4695276764675382
735,C0015672,head,0.7946395499701296,0.7551754985051985,0.7817684338075395
736,C0015672,tail,0.8399954396211964,0.7994242145835557,0.7451506422732426
737,C0015672,both,0.6164125042732312,0.5905121711718642,0.3605896391438826
738,C0015695,head,0.8081491466469324,0.7618163732500998,0.6265397761896444
739,C0015695,tail,0.8448368516164778,0.8154666475623223,0.9164819014090017
740,C0015695,both,0.5984616943422313,0.5698807344414922,0.3751035174588468
741,C0015732,head,0.8429369669640231,0.8079572172418267,0.746199226560464
742,C0015732,tail,0.8677933535927851,0.8470395372466466,0.955594917277445
743,C0015732,both,0.6306048426624841,0.6008401158822053,0.4810635724245183
744,C0015802,head,0.8501946275099241,0.8181521576846743,0.7774394011566325
745,C0015802,tail,0.888965969090839,0.8719423559198599,0.9060607030700304
746,C0015802,both,0.6371192559191171,0.6252323851553423,0.6098106807076171
747,C0015806,head,0.8254217128027682,0.7636242600496548,0.6404269168925871
748,C0015806,tail,0.8725670415224913,0.8629823779692443,0.866996047816564
749,C0015806,both,0.608023356401384,0.5931686096901327,0.4326760432641157
750,C0015967,head,0.7824792963110823,0.7403604650485278,0.7276933931007379
751,C0015967,tail,0.8323291836608988,0.7995049724204275,0.9504325035382668
752,C0015967,both,0.5856861423140662,0.5756258253859643,0.6361357717922409
753,C0016034,head,0.8495965471945955,0.8339959905083332,0.8530965734894387
754,C0016034,tail,0.8928035278663914,0.873266052771511,0.892604744847355
755,C0016034,both,0.6715612685306811,0.6712511889667732,0.6470312043197175
756,C0016053,head,0.8587954352215962,0.8282928684354414,0.8506694697243242
757,C0016053,tail,0.8907478876607504,0.8724795286321465,1.0
758,C0016053,both,0.6656210144542459,0.6479123387413398,0.671494644674748
759,C0016059,head,0.8250413223140497,0.7917271439339016,0.7967817026876506
760,C0016059,tail,0.8748393021120293,0.8357310734206406,0.7554638614037963
761,C0016059,both,0.6126629935720844,0.5808799493845357,0.4462671163781814
762,C0016167,head,0.8415106362121361,0.8142088914858635,0.8063548260877288
763,C0016167,tail,0.8986618958925595,0.8735483225245723,0.8448594973740833
764,C0016167,both,0.6360405842564454,0.6328572648338202,0.584801316216717
765,C0016169,head,0.8404865220249835,0.8240083885008813,0.8707946729654659
766,C0016169,tail,0.8733859303090074,0.8398333348094096,0.8070097869224568
767,C0016169,both,0.6360815253122946,0.6134709292686222,0.4924614380095519
768,C0016199,head,0.8511754375507247,0.8341257210950431,0.9499237991171252
769,C0016199,tail,0.8789805996634402,0.8600310100681109,0.9183913644480556
770,C0016199,both,0.6246990907381849,0.6173399251184105,0.5372755294518391
771,C0016204,head,0.8278938373635344,0.7872560499118231,0.7092860759936295
772,C0016204,tail,0.874956955922865,0.8368645498436654,0.8211340482944182
773,C0016204,both,0.6269720564228141,0.6148891302659165,0.59636270233489
774,C0016242,head,0.8547759540312814,0.823600145463753,0.8084517959922995
775,C0016242,tail,0.8896905357004817,0.8738676914428501,0.9058424760349992
776,C0016242,both,0.7245484294880054,0.7243811207313744,0.7701603036929265
777,C0016382,head,0.8040106997054699,0.7685821439632359,0.7288073665850551
778,C0016382,tail,0.8378314706926081,0.7974032476155308,0.7173163169821511
779,C0016382,both,0.6093663177963616,0.5783431908174956,0.3192200162000505
780,C0016412,head,0.8820209621069605,0.8575130964239843,0.7660498296263826
781,C0016412,tail,0.8538027411986024,0.8502621040486573,0.7752305516393005
782,C0016412,both,0.6323568933082505,0.6411478709684841,0.4577678865393365
783,C0016436,head,0.8007202881152461,0.767514495759598,0.6446706878924183
784,C0016436,tail,0.9012781583221524,0.8903430648524903,0.9047370660222946
785,C0016436,both,0.5586469882070475,0.548279073572143,0.3429212933291402
786,C0016479,head,0.7815384615384615,0.7694171894876989,0.6112516113014138
787,C0016479,tail,0.863905325443787,0.8578047129757919,0.7871735728375778
788,C0016479,both,0.554319526627219,0.5664801611259849,0.3495701601030446
789,C0016658,head,0.8664535364872066,0.8502072886894667,0.909870520001124
790,C0016658,tail,0.8863494654740446,0.8572667676911181,0.8472032100301159
791,C0016658,both,0.6873561654706435,0.6800224039435272,0.6751033296840647
792,C0016663,head,0.8361548292221775,0.8253513564838623,0.8635877965304593
793,C0016663,tail,0.8733915722763956,0.8528219458685604,0.8968531364648885
794,C0016663,both,0.623728576180389,0.6199473239352488,0.5473538794269343
795,C0016665,head,0.8852777777777777,0.8557327023724419,0.756272393837791
796,C0016665,tail,0.9197222222222222,0.9218005489303934,0.8364143786026463
797,C0016665,both,0.6994444444444444,0.706405265496705,0.491044530393275
798,C0016807,head,0.8216857440166493,0.8117048165310189,0.8511279457004055
799,C0016807,tail,0.9104682622268472,0.8751713762225608,0.8348239861124475
800,C0016807,both,0.6790010405827264,0.6591903166795449,0.5457075683411944
801,C0016977,head,0.8192929816658024,0.8003441726519838,1.0
802,C0016977,tail,0.8671323173167642,0.8493324956211755,0.9520549154238364
803,C0016977,both,0.6241893258761231,0.6055763373384787,0.5156433983188524
804,C0017086,head,0.8490889922145328,0.8343881888176647,0.8647513761500858
805,C0017086,tail,0.870836937716263,0.8442616455932678,0.8629654069721657
806,C0017086,both,0.5863970588235294,0.5785038497291468,0.4619853839778122
807,C0017152,head,0.8054606923666346,0.7800340069517872,0.8716001150401115
808,C0017152,tail,0.8591561133919077,0.8373922676108416,0.9755867540121388
809,C0017152,both,0.6177760151585256,0.5954447601454287,0.4888532181381939
810,C0017160,head,0.8397113561805596,0.8109096170714581,0.8954916044266412
811,C0017160,tail,0.866509719085038,0.8243174203628707,0.7435909388376258
812,C0017160,both,0.6242016165101869,0.6123272295666167,0.5104397006885525
813,C0017168,head,0.8263926766367704,0.7947018655302782,0.8160929294857573
814,C0017168,tail,0.8626608947649692,0.8315095148143654,0.8668881133884284
815,C0017168,both,0.6321389343418634,0.6193289843089554,0.6730114550098969
816,C0017181,head,0.7965754451301592,0.7616695455221859,0.8135319053480324
817,C0017181,tail,0.8565631656774886,0.8265561186116883,0.9411346313134412
818,C0017181,both,0.6006655693947613,0.58979150911705,0.6409030725470473
819,C0017565,head,0.8257146676610685,0.776500746106652,0.6453861633885044
820,C0017565,tail,0.8814386930183143,0.8659540962188114,0.94531480793338
821,C0017565,both,0.6117118955315242,0.5971734105581237,0.49063484422986
822,C0017574,head,0.8298517898837543,0.7968951937270234,0.8527066178985163
823,C0017574,tail,0.8634456666958009,0.8275315572899272,0.8429780521149465
824,C0017574,both,0.640259586210341,0.6048039689440847,0.4210832340682283
825,C0017601,head,0.8481437191176291,0.8092092174554224,0.7494263372588024
826,C0017601,tail,0.8769075744515533,0.8482464964904615,0.8294078661466194
827,C0017601,both,0.6598629338707525,0.6359459505155896,0.5615635637861316
828,C0017658,head,0.8435988578754152,0.8255394453194856,0.8294798789467163
829,C0017658,tail,0.8518734339490707,0.8086861297323165,0.736948506666284
830,C0017658,both,0.6196025872618145,0.6220391646047273,0.4886794308725828
831,C0017672,head,0.8354852268220055,0.7997918541346586,0.7345877142436925
832,C0017672,tail,0.8713836645532527,0.8344612463188739,0.7279447527119468
833,C0017672,both,0.6261033264070187,0.595938080910719,0.3740231899503417
834,C0017675,head,0.8546597633136094,0.8277622463211636,0.778358410556308
835,C0017675,tail,0.8404421433267587,0.8127135453090397,0.7480517558684235
836,C0017675,both,0.5771285338593031,0.5776296910633528,0.4150307900926888
837,C0017979,head,0.8098573127229488,0.7611441173719683,0.6221718599029012
838,C0017979,tail,0.8497502972651605,0.8245130481559335,0.8167523615698837
839,C0017979,both,0.5989060642092746,0.5558576077409203,0.2959781598364222
840,C0018021,head,0.8273620813811035,0.8143973515283992,0.915984728803498
841,C0018021,tail,0.8773204649814363,0.8496490173532398,0.8877234456999872
842,C0018021,both,0.603811875169505,0.6017041612678186,0.5172815257651332
843,C0018099,head,0.8395382526029878,0.81545708573913,0.8373285993840932
844,C0018099,tail,0.8628474422815755,0.8309950539796147,0.8487390714243003
845,C0018099,both,0.6391896785875962,0.636174401926235,0.6527949857560925
846,C0018188,head,0.8361540228764769,0.8087050276514882,0.8932336143696024
847,C0018188,tail,0.8523889418759267,0.8167895059743314,0.7862625376573494
848,C0018188,both,0.6102296698017975,0.5965077340046889,0.4974263427522808
849,C0018418,head,0.8078183755957289,0.7754767629680139,0.7799115118559822
850,C0018418,tail,0.868788835488347,0.8392125648916824,0.8595661786701627
851,C0018418,both,0.6367511914577009,0.6201295470724197,0.5005212910846336
852,C0018500,head,0.8965096784026826,0.9020796982420296,0.8858821202533879
853,C0018500,tail,0.923334857491236,0.9201826853673584,0.9247265533871208
854,C0018500,both,0.6151501295534217,0.6200760995287233,0.4593686290877427
855,C0018520,head,0.8673301680058436,0.852563637832666,0.8571192834063188
856,C0018520,tail,0.8855916727538349,0.854677094494682,0.8373130742257995
857,C0018520,both,0.6615686632578525,0.6530599922211584,0.5878678589037473
858,C0018524,head,0.8078716226561463,0.7772910212476553,0.8583950538150811
859,C0018524,tail,0.8470134685461729,0.8190669194804265,0.875717304507981
860,C0018524,both,0.6142861517418775,0.5931250872620771,0.4157410738303146
861,C0018621,head,0.8796566837107377,0.82223476103339,0.7111672622677223
862,C0018621,tail,0.901981373265157,0.8491888652904553,0.7966213309083449
863,C0018621,both,0.6629839298758218,0.6366617810093604,0.4650910514475939
864,C0018674,head,0.827658739820902,0.7797694030298097,0.6474290781187894
865,C0018674,tail,0.8573280487694903,0.8287019456026364,0.9685593140127384
866,C0018674,both,0.6218064911758605,0.5881042678463225,0.3259990661083516
867,C0018681,head,0.8010804816376474,0.7708847185075935,0.7949419907431385
868,C0018681,tail,0.8388958100439791,0.8080328626448312,0.8588943225405832
869,C0018681,both,0.6200861745389886,0.6068265326887349,0.5569987954165615
870,C0018784,head,0.7934782608695652,0.7921201383750056,0.7965787972691953
871,C0018784,tail,0.8407372400756145,0.7891488112928754,0.6684237165358203
872,C0018784,both,0.5646397815584961,0.5711719710936856,0.4072552794190852
873,C0018790,head,0.776836564321684,0.7395323867393696,0.6777185921550233
874,C0018790,tail,0.8414109639546556,0.7885705963005603,0.6779550686898348
875,C0018790,both,0.5946667126730271,0.5752640549467662,0.3196653668357631
876,C0018799,head,0.8008969730800728,0.7643197790123686,0.8389625487246711
877,C0018799,tail,0.8602744746826321,0.8348481324143175,0.9740476177098444
878,C0018799,both,0.6407921089678905,0.6210475514393254,0.5172777777259461
879,C0018800,head,0.7993420725213254,0.7744024052448726,0.9291057431647668
880,C0018800,tail,0.860508923328058,0.8314005785919141,0.9034836249613182
881,C0018800,both,0.592658119913338,0.5776031917792668,0.6426708154190287
882,C0018801,head,0.7714060674392278,0.7387099975527072,0.7838858564218877
883,C0018801,tail,0.8345922686294388,0.8086968651810125,0.9206506025818832
884,C0018801,both,0.5824123367324208,0.5654103088095975,0.4638847372347544
885,C0018802,head,0.8063712834605241,0.7653777618442186,0.7021719402469899
886,C0018802,tail,0.8427858584797778,0.8102528576793486,0.8630136927808995
887,C0018802,both,0.6197748926462694,0.587125366464915,0.2722538591564171
888,C0018808,head,0.8122595106612377,0.7831672206596161,0.834736423426893
889,C0018808,tail,0.882104550952709,0.8598394069705523,0.9099210575957096
890,C0018808,both,0.604766343539857,0.5921758334772683,0.5311501815053663
891,C0018817,head,0.829097872780912,0.8157852081939299,0.8103143933690903
892,C0018817,tail,0.8712799544537032,0.8538140201931319,0.8513135008933476
893,C0018817,both,0.6112002484343461,0.6066111431203117,0.4665545215359423
894,C0018818,head,0.7725951557093426,0.7464632989665768,0.578324437609344
895,C0018818,tail,0.8298961937716263,0.775043040660816,0.6169078403113196
896,C0018818,both,0.5544636678200692,0.5691550350684697,0.3945827971535653
897,C0018824,head,0.8212883731340713,0.7958433126445036,0.8815456755536901
898,C0018824,tail,0.8568421686954426,0.8184779006417675,0.773978335783998
899,C0018824,both,0.5866419310962278,0.5682745202829863,0.4382075727998582
900,C0018916,head,0.8635098667566201,0.8458519839376668,0.8217527221091016
901,C0018916,tail,0.8743464327879912,0.8475717788808839,0.7895366061132835
902,C0018916,both,0.6506156181480857,0.6342947191613157,0.5492008300634296
903,C0018924,head,0.7755676487145806,0.7426929541095553,0.5913035679554064
904,C0018924,tail,0.8562582097954587,0.8178602282975536,0.6913757614306627
905,C0018924,both,0.5325577031337962,0.5042116163158905,0.1949245670142676
906,C0018926,head,0.8089835640138408,0.7854729848440857,0.8815117909849532
907,C0018926,tail,0.8478589965397924,0.811930011884627,0.8177054377555367
908,C0018926,both,0.6022339965397924,0.5977186253096375,0.6816664516840989
909,C0018932,head,0.8285281358027519,0.7942724548064051,0.7264799259554041
910,C0018932,tail,0.8563863579130513,0.8199015890776269,0.812316646014877
911,C0018932,both,0.629637313706188,0.6259279122054524,0.7302398417466947
912,C0018939,head,0.8387995772896033,0.7851725232270557,0.6074360010623644
913,C0018939,tail,0.8464401612284786,0.8192668238072472,0.8359022339858582
914,C0018939,both,0.6090864031273088,0.5860644806894475,0.4500916910799553
915,C0018944,head,0.7807996547915266,0.751179148958614,0.6984399008045975
916,C0018944,tail,0.8640389860439155,0.8276693887794064,0.8208054739212587
917,C0018944,both,0.5805623239659576,0.5771066563797091,0.5750736975693715
918,C0018946,head,0.8054498477808044,0.7707771027804324,0.6906509145522892
919,C0018946,tail,0.8604991187309726,0.8396424608316364,0.8954967776947542
920,C0018946,both,0.6151257811248196,0.5774421374094535,0.2826349131655128
921,C0018965,head,0.8101070332605944,0.7929370389081946,0.971791857748202
922,C0018965,tail,0.8556141473944315,0.8207947298839757,0.8211410226642475
923,C0018965,both,0.6154972466551368,0.6077117794849405,0.71279437512647
924,C0018989,head,0.7982884777797359,0.7684679906468558,0.8298087280484004
925,C0018989,tail,0.8647467162255877,0.8407800669030538,0.8771983733685179
926,C0018989,both,0.6173541670004418,0.6090951438626996,0.6294867797431435
927,C0018991,head,0.8161583854707329,0.7838707628815555,0.7783756106940503
928,C0018991,tail,0.8696331210429351,0.8272695785467234,0.7376082202202646
929,C0018991,both,0.5976676112186591,0.5846659383503601,0.4809034873230503
930,C0019079,head,0.8104924945184686,0.7625635787318902,0.6778724002634846
931,C0019079,tail,0.8558559622195985,0.815159924978574,0.7662657822586609
932,C0019079,both,0.5844644965424186,0.5537512878444865,0.3333829722648338
933,C0019080,head,0.7618569341607462,0.7306491545440021,0.7844041890930571
934,C0019080,tail,0.8389751401565757,0.7991366856818548,0.8123277427745005
935,C0019080,both,0.5693466019053802,0.5583196895945397,0.5981653356017441
936,C0019112,head,0.8123515077930401,0.7709838940355012,0.6994381081910168
937,C0019112,tail,0.8548044257230355,0.8298164121649615,0.87873702862549
938,C0019112,both,0.6320301812260194,0.6050124898729887,0.4229451066099025
939,C0019151,head,0.8287444444444444,0.8301733891812587,0.937541015220946
940,C0019151,tail,0.8223666666666666,0.7943800327640804,0.8216827269712854
941,C0019151,both,0.6118888888888889,0.618916441150079,0.602888412614522
942,C0019158,head,0.7889222806578179,0.7512148818785558,0.7090966307367844
943,C0019158,tail,0.858453050413982,0.8219401878173314,0.783481614954819
944,C0019158,both,0.6126099461937178,0.584654578912213,0.4110632209220086
945,C0019159,head,0.8748699271592091,0.8157936899196002,0.6700347706356158
946,C0019159,tail,0.867585848074922,0.8220977041375856,0.6914881795995018
947,C0019159,both,0.6131633714880333,0.6049297594252707,0.37924624660109
948,C0019163,head,0.8043750000000001,0.7662078483642293,0.642805682821226
949,C0019163,tail,0.8934027777777778,0.8829022252007246,0.8480381648234433
950,C0019163,both,0.5945138888888888,0.6187216168661015,0.4944138481946402
951,C0019189,head,0.8955009451795841,0.8900232591254844,0.9139675279532526
952,C0019189,tail,0.907069943289225,0.898122247541022,0.9161209856829292
953,C0019189,both,0.6412098298676748,0.6314335379454455,0.5055872749364407
954,C0019193,head,0.8418337052885895,0.8408064146342891,0.9496471922348044
955,C0019193,tail,0.865359022133044,0.8320081212918775,0.7947669580650136
956,C0019193,both,0.6002538850555885,0.5830541156476909,0.3945019830640641
957,C0019196,head,0.8519909550567251,0.8045666218043788,0.728751495705684
958,C0019196,tail,0.8714104094486661,0.8432309558148039,0.7935651857929535
959,C0019196,both,0.6321949515241507,0.6134884160359009,0.5295365928635668
960,C0019209,head,0.8304635040030992,0.802415195110204,0.8519028841571189
961,C0019209,tail,0.8442564404700413,0.8071460792023833,0.8874308862162301
962,C0019209,both,0.6210675200154959,0.5967581789370358,0.4454697767631437
963,C0019212,head,0.8230340774527434,0.780709253153733,0.6893291116264271
964,C0019212,tail,0.9087759308802246,0.8896395319258069,0.872991887381744
965,C0019212,both,0.6426911100390333,0.6089863321500706,0.4252777339470041
966,C0019270,head,0.8521641586032171,0.821117443092088,0.8219005162424026
967,C0019270,tail,0.8943332010622387,0.8769898572339873,0.952113693854708
968,C0019270,both,0.6664708036995207,0.6500586471843854,0.6783869515241867
969,C0019284,head,0.8138182801514332,0.7980898343593854,0.7203199943805881
970,C0019284,tail,0.8935911303407247,0.882011020207902,0.8694463616982884
971,C0019284,both,0.6254732287723094,0.6305739382951394,0.4231656952661597
972,C0019291,head,0.8159044140494462,0.785440258834845,0.8783195817335339
973,C0019291,tail,0.8714405900251512,0.8474002195067871,1.0
974,C0019291,both,0.6358848911584168,0.6153212439256097,0.5856914827391992
975,C0019294,head,0.887218045112782,0.8653874930997831,0.8279306236129998
976,C0019294,tail,0.8867657866470687,0.8597456860170979,0.8042646144750093
977,C0019294,both,0.7010571541636046,0.7141269796159357,0.6850223749294041
978,C0019322,head,0.8681373265157049,0.8161244674115165,0.6696298054328832
979,C0019322,tail,0.8395617238860483,0.8060832741452395,0.76263642663933
980,C0019322,both,0.6067786705624544,0.6029157582868689,0.4957079930089791
981,C0019348,head,0.8238919917602837,0.8020887361336324,0.8882965401493976
982,C0019348,tail,0.870288177706046,0.8420464789445123,0.8354364028524682
983,C0019348,both,0.6176495572214318,0.6081627738978544,0.5831308395057677
984,C0019360,head,0.8270912098298677,0.7856794075670359,0.8041972959391853
985,C0019360,tail,0.8746123286862004,0.8346274880352172,0.779823295353539
986,C0019360,both,0.608640270557656,0.5846570226473592,0.5156201952422778
987,C0019521,head,0.8581409671048441,0.8348975331449907,0.8151893838767077
988,C0019521,tail,0.860073477882308,0.8468577378933041,0.8548456550272155
989,C0019521,both,0.6283420756439932,0.6212009849357367,0.4946155011874616
990,C0019557,head,0.828383479336221,0.810139912813952,0.8722460818587996
991,C0019557,tail,0.8758619350076725,0.8479524440931461,0.8868576448341864
992,C0019557,both,0.6533095066980039,0.6374244634226303,0.6096792468974297
993,C0019572,head,0.8227146814404432,0.769161517303895,0.5842781123784411
994,C0019572,tail,0.9095106186518928,0.9068264168905332,0.8002986535339537
995,C0019572,both,0.6312711603570329,0.6300642834308408,0.3984703850984881
996,C0019655,head,0.888888888888889,0.8895287227039463,0.9040074344851275
997,C0019655,tail,0.8748086929905111,0.8793339565751936,0.8805591245199876
998,C0019655,both,0.692378328741965,0.6830130460683767,0.5610440906383212
999,C0019693,head,0.8091666666666666,0.7878514659787526,0.6413008162443089
1000,C0019693,tail,0.8727777777777778,0.886542100850354,0.7723980277997664
1001,C0019693,both,0.6261111111111111,0.578190544804402,0.3661029824240012
1002,C0019825,head,0.8715886134067953,0.8631589680360745,0.9339806875221977
1003,C0019825,tail,0.8978512396694215,0.8763031392876316,0.8537492831493434
1004,C0019825,both,0.6711845730027548,0.6842980830220148,0.683334595518507
1005,C0019917,head,0.8440632657607485,0.8253301276584338,0.7071537718837271
1006,C0019917,tail,0.877701047003787,0.8505136003178466,0.7526700119920652
1007,C0019917,both,0.6406772109601248,0.6669817856412679,0.4958288089210512
1008,C0020040,head,0.8301463960673336,0.7872241911253413,0.854666949319504
1009,C0020040,tail,0.8826516277093837,0.8651069690803291,0.9685593140127384
1010,C0020040,both,0.6646062276208223,0.6457629874856394,0.5863827865811779
1011,C0020162,head,0.8272013332996642,0.7887886867594109,0.7007899773733053
1012,C0020162,tail,0.8678316204136259,0.8286973415682855,0.7715511412137475
1013,C0020162,both,0.6230398222267114,0.5884464276826133,0.3854273307093935
1014,C0020255,head,0.8317114387273469,0.8077869567680893,0.8069627650912752
1015,C0020255,tail,0.8535341763300507,0.8164359894757172,0.8015461529282981
1016,C0020255,both,0.6089243051104247,0.5733244704498216,0.3670559665962071
1017,C0020258,head,0.8605769230769231,0.844068465627782,0.6709035298072942
1018,C0020258,tail,0.863905325443787,0.8430036405384402,0.7154344255819006
1019,C0020258,both,0.6793639053254438,0.6526428803869151,0.4704797024256025
1020,C0020295,head,0.8166150104744221,0.7876110963528766,0.7407550635444405
1021,C0020295,tail,0.8616649374508495,0.8340488643542231,0.8815637135633321
1022,C0020295,both,0.5936915563603201,0.5676653300438114,0.3920152957885789
1023,C0020433,head,0.8209612179631548,0.787508416996111,0.8585986547392999
1024,C0020433,tail,0.849190577001036,0.8166619224734222,0.9116594221777516
1025,C0020433,both,0.5761181928741949,0.5545140444814939,0.393500342990595
1026,C0020437,head,0.8322436992008743,0.7997580940573243,0.8195345004443229
1027,C0020437,tail,0.877180520456253,0.8424587841050967,0.8165833491922487
1028,C0020437,both,0.6210040297793866,0.6086697658627236,0.6544859491724299
1029,C0020440,head,0.835272920604915,0.8049048503440078,0.7386995962951843
1030,C0020440,tail,0.8546491020793952,0.8180315868965725,0.7484400095661653
1031,C0020440,both,0.574757797731569,0.5704808122638373,0.3808922746145179
1032,C0020443,head,0.7976800587551651,0.7639003556040745,0.8599968518606517
1033,C0020443,tail,0.8689474310756715,0.8468013443812412,0.9774704110999932
1034,C0020443,both,0.6250761678396177,0.6088985023152356,0.6899207050416567
1035,C0020453,head,0.8578422530856246,0.8338615591941319,0.8484212541128824
1036,C0020453,tail,0.8588471746244428,0.8223412105356463,0.782375516458648
1037,C0020453,both,0.6654641964492771,0.671850692461577,0.6645368080476786
1038,C0020456,head,0.7952200866260416,0.7624170819942563,0.7888589006554174
1039,C0020456,tail,0.8498697433768732,0.8185316265198913,0.8769556062195867
1040,C0020456,both,0.6163417906571353,0.6035377173603289,0.7435584926440038
1041,C0020458,head,0.7983664168792517,0.7509378773624011,0.5429029720268134
1042,C0020458,tail,0.8460231097647393,0.8103414791006678,0.8472054108579655
1043,C0020458,both,0.621986717864229,0.5897057163506524,0.3624892639938597
1044,C0020461,head,0.7960475184567964,0.7608166252196134,0.8814504715150904
1045,C0020461,tail,0.8491234832424507,0.8217363782030467,0.9407551071381142
1046,C0020461,both,0.5973527518607952,0.5764359968834981,0.5097571192435952
1047,C0020473,head,0.8335267537177059,0.7991995305488799,0.7205087024230743
1048,C0020473,tail,0.8563242532549209,0.8400747090511269,1.0
1049,C0020473,both,0.6211582914453605,0.6201984370848252,0.6883624966562506
1050,C0020488,head,0.8334730482487686,0.8100594391419543,0.8323807989741695
1051,C0020488,tail,0.8526594610145783,0.8201961075633412,0.8702135048706665
1052,C0020488,both,0.6445602948398073,0.6053906286840983,0.4249264764617303
1053,C0020490,head,0.8555371900826446,0.8617440671454204,0.7215676170563001
1054,C0020490,tail,0.8819834710743801,0.8822985651911693,0.7786290359848408
1055,C0020490,both,0.5173553719008265,0.4950726297398186,0.2505632688793542
1056,C0020502,head,0.825074364521363,0.8356588095121605,0.9279231609103784
1057,C0020502,tail,0.8680705786911844,0.8574474441224125,0.8680578162156312
1058,C0020502,both,0.6491008653326122,0.6661006909093166,0.650235277433019
1059,C0020505,head,0.833176942545755,0.815064650252387,0.9090675700607804
1060,C0020505,tail,0.8917976618859869,0.8720044254541809,0.8844586800308737
1061,C0020505,both,0.6448752604121829,0.6276910278829275,0.6381318866577401
1062,C0020514,head,0.8848295834261528,0.8297963576215738,0.6949382710666226
1063,C0020514,tail,0.8298061929160169,0.7868736681839932,0.6631841880460968
1064,C0020514,both,0.7464914234796168,0.7447002423825728,0.5733054006244116
1065,C0020517,head,0.7963481941147874,0.7597137939606425,0.7131128501751567
1066,C0020517,tail,0.835986476911296,0.7860696062087049,0.6236732713689579
1067,C0020517,both,0.6246477038392735,0.6067700799372329,0.4854919932552216
1068,C0020538,head,0.7812795206616676,0.7452020874312824,0.7959009977323501
1069,C0020538,tail,0.8490656161438015,0.8205982966465486,0.8794225153572277
1070,C0020538,both,0.5987312039584178,0.5840769809017019,0.6160782426265926
1071,C0020540,head,0.8304498269896194,0.827909119681926,0.8404165328365107
1072,C0020540,tail,0.916955017301038,0.9106593858255858,0.9471124508230184
1073,C0020540,both,0.6854455017301039,0.6567325504759205,0.5493417268311874
1074,C0020541,head,0.8244753086419753,0.8153873781988353,0.8104634089435063
1075,C0020541,tail,0.8354012345679013,0.8105124633526093,0.798012067896881
1076,C0020541,both,0.5914814814814815,0.5992189740472715,0.5277200360050271
1077,C0020542,head,0.8042151564059548,0.7729213008355984,0.7918620669656472
1078,C0020542,tail,0.8496039414725307,0.8239613637377323,0.9760745588901876
1079,C0020542,both,0.5929317356495147,0.5740281733692018,0.4557194348037038
1080,C0020550,head,0.8180368577099718,0.790779747249899,0.7681329397461981
1081,C0020550,tail,0.879917614131834,0.8452355703553638,0.829348226331198
1082,C0020550,both,0.6346286407162256,0.6113640424342464,0.5197409183942463
1083,C0020557,head,0.845266272189349,0.829015553388394,0.9421914582266392
1084,C0020557,tail,0.906429980276134,0.8938236818019512,0.931133893776797
1085,C0020557,both,0.6607955292570677,0.6611460362472441,0.7205869778925504
1086,C0020565,head,0.8790939700030609,0.8570384911486721,0.8133411688031232
1087,C0020565,tail,0.8962350780532599,0.8471888100932875,0.7576702189816613
1088,C0020565,both,0.6806448321599836,0.6774004745351702,0.5588029449667343
1089,C0020598,head,0.8108199304652608,0.7702412913149765,0.7526691792014795
1090,C0020598,tail,0.8561773913166376,0.8085371917626454,0.7557548436379752
